timestamp,open,high,low,close,volume,best_bid,best_ask
2026-03-18T16:00:35+00:00,0.63,0.63,0.63,0.63,0.0,,
2026-03-18T17:00:30+00:00,0.64,0.64,0.64,0.64,0.0,,
2026-03-18T18:00:42+00:00,0.645,0.645,0.645,0.645,0.0,,
2026-03-18T19:00:35+00:00,0.67,0.67,0.67,0.67,0.0,,
2026-03-18T20:00:44+00:00,0.675,0.675,0.675,0.675,0.0,,
2026-03-18T21:00:40+00:00,0.61,0.61,0.61,0.61,0.0,,
2026-03-18T22:00:35+00:00,0.61,0.61,0.61,0.61,0.0,,
2026-03-18T23:00:29+00:00,0.585,0.585,0.585,0.585,0.0,,
2026-03-19T00:00:44+00:00,0.585,0.585,0.585,0.585,0.0,,
2026-03-19T01:00:31+00:00,0.61,0.61,0.61,0.61,0.0,,
2026-03-19T02:00:31+00:00,0.625,0.625,0.625,0.625,0.0,,
2026-03-19T03:00:40+00:00,0.625,0.625,0.625,0.625,0.0,,
2026-03-19T04:00:33+00:00,0.625,0.625,0.625,0.625,0.0,,
2026-03-19T05:00:30+00:00,0.625,0.625,0.625,0.625,0.0,,
2026-03-19T06:00:53+00:00,0.635,0.635,0.635,0.635,0.0,,
2026-03-19T07:00:44+00:00,0.615,0.615,0.615,0.615,0.0,,
2026-03-19T08:00:31+00:00,0.615,0.615,0.615,0.615,0.0,,
2026-03-19T09:00:53+00:00,0.635,0.635,0.635,0.635,0.0,,
2026-03-19T10:00:31+00:00,0.635,0.635,0.635,0.635,0.0,,
2026-03-19T11:00:41+00:00,0.625,0.625,0.625,0.625,0.0,,
2026-03-19T12:00:34+00:00,0.635,0.635,0.635,0.635,0.0,,
2026-03-19T13:00:32+00:00,0.625,0.625,0.625,0.625,0.0,,
2026-03-19T14:00:31+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-19T15:00:35+00:00,0.565,0.565,0.565,0.565,0.0,,
2026-03-19T16:00:33+00:00,0.575,0.575,0.575,0.575,0.0,,
2026-03-19T17:00:52+00:00,0.615,0.615,0.615,0.615,0.0,,
2026-03-19T18:00:37+00:00,0.61,0.61,0.61,0.61,0.0,,
2026-03-19T19:00:33+00:00,0.595,0.595,0.595,0.595,0.0,,
2026-03-19T20:00:34+00:00,0.595,0.595,0.595,0.595,0.0,,
2026-03-19T21:00:36+00:00,0.595,0.595,0.595,0.595,0.0,,
2026-03-19T22:00:34+00:00,0.595,0.595,0.595,0.595,0.0,,
2026-03-19T23:00:33+00:00,0.585,0.585,0.585,0.585,0.0,,
